TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionHour,TransactionDayOfWeek,TimeSinceLastTransaction,HighLoginAttempts,LongDuration,IsCredit,Cluster,RuleBasedFraud,FraudRiskLevel
TX001572,AC00247,101.28,2023-08-23 18:19:06,Credit,Chicago,D000506,81.222.37.186,M023,Online,32,Engineer,75,1,2774.35,2024-11-04 08:06:44,18,2,-37892858.0,0,0,1,2,0,Moderate
TX002183,AC00209,189.65,2023-09-25 16:32:45,Debit,Charlotte,D000346,145.76.10.8,M100,ATM,21,Student,60,1,8457.09,2024-11-04 08:11:01,16,0,-35048296.0,0,0,0,1,1,High
TX001838,AC00219,118.1,2023-09-25 16:07:30,Debit,Fort Worth,D000274,62.27.235.199,M058,ATM,50,Engineer,50,1,7976.6,2024-11-04 08:12:07,16,0,-35049877.0,0,0,0,3,0,Low
TX000984,AC00082,267.17,2023-08-24 16:56:36,Debit,Seattle,D000638,161.177.41.214,M100,ATM,26,Student,170,1,1382.62,2024-11-04 08:07:54,16,3,-37811478.0,0,0,0,1,1,High
TX002151,AC00284,84.28,2023-06-12 17:09:17,Debit,Memphis,D000413,66.23.166.248,M087,Branch,39,Doctor,142,1,13586.06,2024-11-04 08:07:40,17,0,-44117903.0,0,0,0,3,0,Low
TX001742,AC00304,428.61,2023-01-09 16:12:00,Debit,Fort Worth,D000560,39.163.103.27,M052,ATM,66,Doctor,62,1,11937.04,2024-11-04 08:09:42,16,0,-57427062.0,0,0,0,3,0,Low
TX000191,AC00396,1422.55,2023-07-10 17:49:18,Debit,Washington,D000569,188.124.181.12,M072,Branch,79,Retired,165,1,5674.32,2024-11-04 08:06:50,17,0,-41696252.0,0,0,0,4,1,High
TX002108,AC00190,46.6,2023-08-30 17:54:55,Debit,Detroit,D000029,147.227.81.224,M060,Online,55,Doctor,68,1,1562.9,2024-11-04 08:06:23,17,2,-37289488.0,0,0,0,1,0,High
TX001785,AC00030,251.4,2023-07-05 16:52:09,Debit,Tucson,D000502,189.20.224.220,M023,ATM,57,Retired,178,1,2561.67,2024-11-04 08:11:03,16,2,-42131934.0,0,0,0,3,0,Low
TX001951,AC00382,223.22,2023-07-17 16:20:27,Debit,Fort Worth,D000397,66.255.7.16,M018,ATM,27,Student,96,1,1734.22,2024-11-04 08:08:15,16,0,-41096868.0,0,0,0,1,1,High
TX000631,AC00393,339.35,2023-02-03 16:08:47,Credit,Boston,D000099,197.23.128.119,M084,ATM,78,Retired,70,1,5002.7,2024-11-04 08:08:17,16,4,-55267170.0,0,0,1,2,0,Moderate
TX002194,AC00101,54.91,2023-02-13 16:08:58,Credit,Columbus,D000091,147.125.143.41,M010,ATM,41,Engineer,275,1,7927.27,2024-11-04 08:07:25,16,0,-54403107.0,0,1,1,2,0,Moderate
TX000328,AC00434,870.43,2023-05-31 16:54:20,Debit,Los Angeles,D000427,178.34.103.183,M037,Branch,29,Doctor,55,1,10115.18,2024-11-04 08:07:52,16,2,-45155612.0,0,0,0,4,1,High
TX002426,AC00306,468.32,2023-06-08 16:20:29,Debit,Fresno,D000200,203.245.215.62,M095,Online,69,Retired,152,1,4710.04,2024-11-04 08:06:47,16,3,-44466378.0,0,0,0,3,0,Low
TX002234,AC00277,118.69,2023-02-13 18:36:21,Debit,Omaha,D000217,152.140.239.181,M029,Online,33,Doctor,296,1,749.34,2024-11-04 08:10:00,18,0,-54394419.0,0,1,0,1,1,High
TX001045,AC00318,109.3,2023-08-02 16:52:15,Debit,Fort Worth,D000006,93.146.251.20,M020,Branch,56,Doctor,27,1,13510.11,2024-11-04 08:06:29,16,2,-39712454.0,0,0,0,3,0,Low
TX000847,AC00173,224.19,2023-09-21 16:42:38,Debit,Houston,D000266,46.150.175.171,M017,ATM,52,Doctor,93,1,8475.47,2024-11-04 08:07:34,16,3,-35393096.0,0,0,0,3,0,Low
TX001212,AC00477,95.83,2023-12-01 16:01:26,Debit,Washington,D000089,133.67.250.163,M070,Online,27,Student,91,1,1726.4,2024-11-04 08:08:23,16,4,-29261217.0,0,0,0,1,1,High
TX001026,AC00214,101.34,2023-03-03 17:49:53,Debit,Boston,D000501,147.227.81.224,M068,ATM,24,Student,46,1,703.26,2024-11-04 08:10:15,17,4,-52842022.0,0,0,0,1,1,High
TX000216,AC00006,74.88,2023-05-24 16:25:50,Debit,Atlanta,D000139,161.161.26.115,M026,ATM,25,Student,202,1,420.67,2024-11-04 08:07:46,16,2,-45762116.0,0,0,0,1,1,High
TX002188,AC00353,151.37,2023-04-03 16:55:21,Debit,Baltimore,D000017,104.155.121.252,M044,ATM,54,Engineer,53,1,8356.08,2024-11-04 08:08:41,16,0,-50166800.0,0,0,0,3,0,Low
TX000183,AC00225,300.47,2023-11-13 16:11:52,Debit,Jacksonville,D000272,156.173.170.140,M065,Branch,73,Retired,100,1,7885.64,2024-11-04 08:08:00,16,0,-30815768.0,0,0,0,3,0,Low
TX001658,AC00498,139.88,2023-01-23 16:05:26,Debit,Colorado Springs,D000535,89.18.54.235,M024,ATM,34,Engineer,162,1,2969.71,2024-11-04 08:07:25,16,0,-56217719.0,0,0,0,1,0,High
TX002123,AC00210,333.39,2023-09-11 16:36:59,Debit,Philadelphia,D000244,10.144.131.89,M015,ATM,68,Doctor,35,1,10628.59,2024-11-04 08:08:37,16,0,-36257498.0,0,0,0,3,0,Low
TX001888,AC00206,74.11,2023-09-08 16:09:45,Credit,Virginia Beach,D000320,147.119.62.178,M065,Online,69,Retired,71,4,3920.11,2024-11-04 08:08:28,16,4,-36518323.0,1,0,1,0,0,Moderate
TX000081,AC00406,183.71,2023-06-19 18:22:10,Debit,Denver,D000488,86.103.2.29,M074,ATM,38,Engineer,102,1,552.52,2024-11-04 08:09:51,18,0,-43508861.0,0,0,0,1,1,High
TX002227,AC00273,30.48,2023-12-04 16:27:11,Credit,Seattle,D000481,49.20.211.229,M073,Branch,32,Doctor,78,1,11481.85,2024-11-04 08:07:38,16,0,-29000427.0,0,0,1,2,0,Moderate
TX001172,AC00044,487.32,2023-10-19 18:11:23,Debit,Kansas City,D000345,35.73.67.98,M005,Branch,52,Doctor,164,1,7707.96,2024-11-04 08:09:23,18,3,-32968680.0,0,0,0,3,0,Low
TX001688,AC00426,98.41,2023-06-12 17:09:42,Debit,Sacramento,D000187,181.223.246.123,M052,Online,27,Student,48,1,912.71,2024-11-04 08:08:45,17,0,-44117943.0,0,0,0,1,1,High
TX002273,AC00268,1454.52,2023-09-22 16:13:06,Debit,Miami,D000598,34.169.232.37,M088,ATM,27,Student,20,1,1189.03,2024-11-04 08:07:18,16,4,-35308452.0,0,0,0,4,1,High
TX001469,AC00396,307.24,2023-11-02 16:05:49,Debit,San Jose,D000584,17.87.7.140,M096,ATM,19,Student,136,2,1670.72,2024-11-04 08:09:50,16,3,-31766641.0,0,0,0,1,1,High
TX000302,AC00488,744.41,2023-07-31 16:35:59,Credit,Houston,D000115,24.181.236.233,M095,Online,39,Engineer,107,1,8842.47,2024-11-04 08:11:27,16,0,-39886528.0,0,0,1,2,0,Moderate
TX000549,AC00041,124.59,2023-05-05 17:32:18,Debit,Charlotte,D000037,85.239.236.80,M025,Branch,27,Student,171,1,129.29,2024-11-04 08:09:21,17,4,-47399823.0,0,0,0,1,1,High
TX000058,AC00456,292.56,2023-03-03 17:37:41,Credit,Dallas,D000311,198.73.211.114,M075,Branch,68,Retired,61,1,4638.37,2024-11-04 08:07:49,17,4,-52842608.0,0,0,1,2,0,Moderate
TX000123,AC00311,317.87,2023-05-22 17:29:35,Debit,Detroit,D000314,79.227.202.117,M076,Online,27,Student,91,1,145.5,2024-11-04 08:11:32,17,0,-45931317.0,0,0,0,1,1,High
TX000427,AC00229,115.92,2023-01-17 18:42:28,Debit,Raleigh,D000386,204.34.243.93,M033,ATM,53,Retired,57,1,3897.17,2024-11-04 08:09:02,18,1,-56726794.0,0,0,0,3,0,Low
TX000076,AC00239,232.12,2023-12-28 17:31:03,Debit,Omaha,D000073,156.173.170.140,M066,ATM,37,Engineer,51,1,6689.87,2024-11-04 08:09:17,17,3,-26923094.0,0,0,0,3,0,Low
TX001050,AC00276,642.53,2023-08-14 16:36:43,Debit,Mesa,D000202,5.50.152.168,M048,ATM,65,Doctor,128,1,11417.91,2024-11-04 08:12:10,16,0,-38676927.0,0,0,0,3,0,Low
TX000331,AC00087,182.19,2023-06-19 16:36:25,Debit,Mesa,D000101,157.130.28.27,M007,Branch,26,Student,53,1,1176.1,2024-11-04 08:06:27,16,0,-43515002.0,0,0,0,1,1,High
TX001267,AC00417,6.03,2023-08-09 18:42:25,Debit,Chicago,D000358,86.83.61.143,M035,Branch,76,Retired,70,1,3290.72,2024-11-04 08:09:27,18,2,-39101222.0,0,0,0,3,0,Low
TX000709,AC00201,313.65,2023-01-30 16:08:07,Credit,Chicago,D000288,57.232.212.116,M017,Branch,55,Retired,173,1,1886.36,2024-11-04 08:10:49,16,0,-55612962.0,0,0,1,2,0,Moderate
TX001689,AC00354,109.28,2023-06-09 16:20:12,Debit,San Diego,D000047,159.37.30.154,M082,Online,36,Engineer,112,4,6338.35,2024-11-04 08:07:21,16,4,-44380029.0,1,0,0,0,0,Moderate
TX002318,AC00096,535.4,2023-05-12 18:38:11,Debit,San Diego,D000453,49.29.37.185,M023,Branch,23,Student,110,1,651.84,2024-11-04 08:08:50,18,4,-46791039.0,0,0,0,1,1,High
TX000687,AC00370,280.92,2024-01-01 18:21:50,Debit,Phoenix,D000320,120.170.93.69,M048,Online,41,Doctor,168,1,5298.85,2024-11-04 08:06:41,18,0,-26574291.0,0,0,0,1,0,High
TX002023,AC00011,537.86,2023-09-19 16:44:21,Debit,Kansas City,D000159,144.228.168.6,M001,Online,27,Student,134,1,293.06,2024-11-04 08:09:27,16,1,-35565906.0,0,0,0,1,1,High
TX001408,AC00311,427.79,2023-02-21 17:42:42,Debit,San Jose,D000018,203.99.96.114,M016,Branch,18,Student,189,1,1479.67,2024-11-04 08:08:54,17,1,-53706372.0,0,0,0,1,1,High
TX000276,AC00055,386.68,2023-10-31 16:48:01,Debit,New York,D000453,207.157.126.125,M019,Branch,46,Doctor,128,1,6863.06,2024-11-04 08:06:28,16,1,-31936707.0,0,0,0,3,0,Low
TX002366,AC00195,393.68,2023-09-18 16:40:55,Debit,San Diego,D000034,145.179.219.57,M087,ATM,55,Doctor,141,1,10135.88,2024-11-04 08:07:00,16,0,-35652365.0,0,0,0,3,0,Low
TX002332,AC00315,75.43,2023-08-14 16:01:57,Debit,Fresno,D000280,5.50.152.168,M096,ATM,77,Retired,266,1,1441.86,2024-11-04 08:11:19,16,0,-38678962.0,0,1,0,3,0,Low
TX001243,AC00494,430.98,2023-10-10 18:14:12,Debit,Baltimore,D000176,168.55.199.214,M058,Branch,24,Student,93,1,569.25,2024-11-04 08:11:00,18,1,-33746208.0,0,0,0,1,1,High
TX001898,AC00085,702.87,2023-06-07 17:06:21,Debit,Washington,D000352,216.31.34.238,M033,ATM,19,Student,184,1,1237.5,2024-11-04 08:11:14,17,2,-44550293.0,0,0,0,1,1,High
TX002104,AC00281,161.38,2023-11-09 16:06:17,Credit,Colorado Springs,D000690,71.93.189.160,M019,Online,24,Student,101,1,3900.34,2024-11-04 08:10:55,16,3,-31161878.0,0,0,1,2,1,High
TX000544,AC00316,552.02,2023-11-30 16:51:46,Credit,Chicago,D000061,156.173.170.140,M048,ATM,44,Engineer,100,1,522.08,2024-11-04 08:09:25,16,3,-29344659.0,0,0,1,2,1,High
TX000439,AC00493,14.29,2023-02-28 16:28:25,Debit,Los Angeles,D000317,90.111.245.138,M070,ATM,34,Engineer,150,1,7016.99,2024-11-04 08:08:52,16,1,-53106027.0,0,0,0,3,0,Low
TX001732,AC00333,1.93,2023-10-19 18:06:08,Debit,Chicago,D000297,162.58.247.55,M030,Branch,47,Doctor,175,5,5684.09,2024-11-04 08:08:33,18,3,-32968945.0,1,0,0,0,0,Moderate
TX000264,AC00319,512.81,2023-07-19 16:57:01,Debit,Sacramento,D000611,82.75.200.117,M004,Branch,79,Retired,30,1,6994.34,2024-11-04 08:11:58,16,2,-40922097.0,0,0,0,3,0,Low
TX001219,AC00398,285.26,2023-11-01 16:09:05,Debit,Atlanta,D000137,64.57.44.102,M062,ATM,28,Student,93,1,167.72,2024-11-04 08:11:15,16,2,-31852930.0,0,0,0,1,1,High
TX000319,AC00106,301.85,2023-04-18 17:43:50,Debit,Columbus,D000433,55.154.161.250,M062,Online,54,Engineer,25,1,6586.19,2024-11-04 08:10:05,17,1,-48867975.0,0,0,0,3,0,Low
TX002358,AC00194,361.38,2023-03-02 17:02:57,Credit,Milwaukee,D000444,60.89.202.192,M095,Online,72,Retired,71,3,4972.92,2024-11-04 08:12:17,17,3,-52931360.0,1,0,1,0,0,Moderate
TX001101,AC00271,346.76,2023-12-29 16:32:37,Credit,San Jose,D000299,39.129.125.110,M055,Branch,21,Student,116,1,1637.75,2024-11-04 08:09:55,16,4,-26840238.0,0,0,1,2,1,High
TX001613,AC00102,24.86,2023-02-13 16:53:36,Debit,Jacksonville,D000340,52.50.209.49,M007,Branch,58,Engineer,292,1,2591.65,2024-11-04 08:12:04,16,0,-54400708.0,0,1,0,3,0,Low
TX001939,AC00362,205.58,2023-08-16 17:49:13,Debit,Portland,D000547,221.206.44.63,M005,Online,20,Student,159,1,1501.95,2024-11-04 08:07:55,17,2,-38499522.0,0,0,0,1,1,High
TX001880,AC00460,0.84,2024-01-01 16:45:56,Debit,Austin,D000527,136.172.149.77,M036,ATM,52,Engineer,31,1,2207.54,2024-11-04 08:07:14,16,0,-26580078.0,0,0,0,3,0,Low
TX000015,AC00085,166.99,2023-02-13 16:53:57,Debit,Louisville,D000309,188.124.181.12,M017,Online,18,Student,134,1,299.93,2024-11-04 08:10:09,16,0,-54400572.0,0,0,0,1,1,High
TX000104,AC00464,196.16,2023-02-24 16:29:23,Debit,Virginia Beach,D000164,204.34.243.93,M099,Branch,27,Engineer,146,1,9418.86,2024-11-04 08:08:32,16,4,-53451549.0,0,0,0,3,1,High
TX000640,AC00058,320.55,2023-05-01 17:11:47,Debit,Milwaukee,D000549,199.6.127.153,M041,Online,50,Engineer,118,1,438.75,2024-11-04 08:08:14,17,0,-47746587.0,0,0,0,1,1,High
TX000588,AC00429,54.25,2023-07-31 16:51:50,Debit,Virginia Beach,D000353,51.250.122.123,M042,Online,68,Doctor,37,1,14783.33,2024-11-04 08:08:53,16,0,-39885423.0,0,0,0,3,0,Low
TX000902,AC00363,643.38,2023-11-06 17:19:21,Credit,Detroit,D000251,107.247.202.71,M044,Online,18,Student,105,1,1046.74,2024-11-04 08:12:01,17,0,-31416760.0,0,0,1,2,1,High
TX001451,AC00268,78.77,2023-05-08 18:36:59,Credit,Las Vegas,D000301,64.15.0.66,M085,ATM,48,Engineer,50,1,6470.57,2024-11-04 08:06:41,18,0,-47136582.0,0,0,1,2,0,Moderate
TX002510,AC00095,28.63,2023-08-21 17:08:50,Debit,San Diego,D000095,58.1.27.124,M087,Branch,56,Retired,146,1,3382.91,2024-11-04 08:08:39,17,0,-38069989.0,0,0,0,3,0,Low
TX002035,AC00472,588.37,2023-01-05 17:48:29,Debit,Dallas,D000482,49.20.211.229,M100,Online,28,Student,284,1,1926.08,2024-11-04 08:07:39,17,3,-57766750.0,0,1,0,1,1,High
TX000415,AC00495,83.5,2023-05-15 18:47:35,Debit,Dallas,D000446,34.92.221.183,M100,Branch,61,Retired,91,5,1749.79,2024-11-04 08:07:22,18,0,-46531187.0,1,0,0,0,0,Moderate
TX000280,AC00445,671.73,2023-10-16 16:15:54,Debit,Washington,D000641,112.56.160.202,M071,Branch,58,Engineer,54,1,5211.88,2024-11-04 08:12:04,16,0,-33234970.0,0,0,0,4,0,High
TX002029,AC00172,431.31,2023-05-01 16:18:16,Credit,Atlanta,D000363,223.189.165.37,M021,Online,23,Student,99,1,342.73,2024-11-04 08:09:29,16,0,-47749873.0,0,0,1,2,1,High
TX000332,AC00140,126.81,2023-10-30 16:58:01,Debit,Philadelphia,D000693,57.232.212.116,M036,Branch,26,Engineer,290,1,5427.98,2024-11-04 08:12:22,16,0,-32022861.0,0,1,0,1,1,High
TX000676,AC00286,13.52,2023-05-15 16:51:28,Debit,Seattle,D000584,167.67.137.223,M001,ATM,26,Student,65,1,259.77,2024-11-04 08:06:30,16,0,-46538102.0,0,0,0,1,1,High
TX001814,AC00036,26.92,2023-05-18 18:15:02,Debit,Indianapolis,D000687,49.20.211.229,M053,ATM,62,Retired,43,1,1674.94,2024-11-04 08:07:16,18,3,-46273934.0,0,0,0,3,0,Low
TX002211,AC00349,23.14,2023-11-15 17:23:40,Credit,Mesa,D000555,122.30.82.244,M064,Online,47,Doctor,93,1,10536.54,2024-11-04 08:09:21,17,2,-30638741.0,0,0,1,2,0,Moderate
TX000171,AC00474,777.88,2023-03-20 16:58:12,Debit,Houston,D000436,139.23.212.102,M018,Branch,31,Engineer,17,1,6825.55,2024-11-04 08:09:15,16,0,-51376263.0,0,0,0,4,0,High
TX000352,AC00482,29.58,2023-10-30 17:54:19,Debit,Colorado Springs,D000230,173.252.44.183,M066,Branch,54,Engineer,121,1,8345.26,2024-11-04 08:11:01,17,0,-32019402.0,0,0,0,3,0,Low
TX000064,AC00325,601.4,2023-05-30 17:43:25,Credit,Philadelphia,D000548,125.225.212.244,M001,Branch,56,Engineer,104,1,8458.29,2024-11-04 08:08:01,17,1,-45239076.0,0,0,1,2,0,Moderate
TX002489,AC00311,18.1,2023-04-14 16:33:13,Debit,Louisville,D000066,147.119.62.178,M020,ATM,57,Retired,66,1,6474.34,2024-11-04 08:06:41,16,4,-49217608.0,0,0,0,3,0,Low
TX001471,AC00024,820.46,2023-04-03 16:22:48,Credit,Fort Worth,D000185,89.21.156.229,M041,Online,53,Engineer,243,1,5621.86,2024-11-04 08:10:23,16,0,-50168855.0,0,0,1,2,0,Moderate
TX000805,AC00272,351.99,2023-06-12 16:58:04,Debit,Chicago,D000513,15.176.70.194,M001,ATM,80,Retired,45,2,3663.64,2024-11-04 08:11:23,16,0,-44118799.0,0,0,0,3,0,Low
TX000055,AC00419,104.63,2023-03-29 17:47:16,Debit,Omaha,D000642,186.135.2.148,M095,ATM,62,Retired,90,1,4477.78,2024-11-04 08:10:42,17,2,-50595806.0,0,0,0,3,0,Low
TX000939,AC00111,35.05,2023-09-27 18:52:36,Debit,Boston,D000589,115.241.186.164,M047,Branch,30,Doctor,105,1,14330.47,2024-11-04 08:07:17,18,2,-34866881.0,0,0,0,3,0,Low
TX001517,AC00040,965.66,2023-12-18 17:22:16,Debit,Raleigh,D000244,81.102.230.41,M009,ATM,53,Engineer,32,1,765.81,2024-11-04 08:08:58,17,0,-27787602.0,0,0,0,4,1,High
TX000320,AC00444,29.34,2023-03-09 17:37:08,Debit,Louisville,D000029,40.198.240.246,M087,Online,65,Retired,30,1,3944.82,2024-11-04 08:11:42,17,3,-52324474.0,0,0,0,3,0,Low
TX000469,AC00218,346.85,2023-11-03 18:33:50,Debit,Kansas City,D000128,13.149.61.4,M025,ATM,44,Doctor,88,1,7208.15,2024-11-04 08:10:25,18,4,-31671395.0,0,0,0,3,0,Low
TX001375,AC00447,211.69,2023-10-20 16:02:07,Debit,Atlanta,D000674,200.13.225.150,M066,Branch,30,Doctor,111,1,6412.85,2024-11-04 08:07:50,16,4,-32889943.0,0,0,0,1,0,High
TX000436,AC00452,778.49,2023-07-03 16:48:21,Credit,Omaha,D000102,161.71.2.223,M054,Online,75,Retired,107,1,7713.67,2024-11-04 08:09:21,16,0,-42304860.0,0,0,1,2,0,Moderate
TX001910,AC00151,301.47,2023-01-26 16:13:15,Debit,Colorado Springs,D000030,36.13.239.172,M040,Branch,21,Student,291,1,560.73,2024-11-04 08:09:25,16,3,-55958170.0,0,1,0,1,1,High
TX001399,AC00410,282.65,2023-03-08 17:42:36,Debit,Fort Worth,D000626,135.73.131.111,M012,ATM,35,Doctor,161,1,13801.15,2024-11-04 08:08:51,17,2,-52410375.0,0,0,0,3,0,Low
TX001992,AC00329,259.49,2023-06-09 16:31:56,Debit,Austin,D000433,162.151.179.167,M045,Online,72,Retired,292,1,7320.61,2024-11-04 08:07:31,16,4,-44379335.0,0,1,0,3,0,Low
TX002165,AC00064,182.42,2023-03-22 16:59:56,Debit,Kansas City,D000515,3.77.114.6,M080,Branch,51,Retired,137,1,3051.29,2024-11-04 08:10:41,16,2,-51203445.0,0,0,0,3,0,Low
TX000711,AC00390,115.32,2023-07-25 17:24:07,Debit,Denver,D000663,211.45.75.44,M075,Branch,53,Retired,113,1,5929.08,2024-11-04 08:08:36,17,1,-40401869.0,0,0,0,3,0,Low
TX002307,AC00489,209.09,2023-11-07 18:44:46,Debit,Virginia Beach,D000058,7.105.184.86,M091,ATM,48,Doctor,203,1,9100.81,2024-11-04 08:06:31,18,1,-31324905.0,0,0,0,3,0,Low
TX000773,AC00093,827.14,2023-01-17 17:25:13,Debit,El Paso,D000645,215.97.143.157,M018,Branch,36,Engineer,265,4,9800.21,2024-11-04 08:08:14,17,1,-56731381.0,1,0,0,0,0,Moderate
TX000334,AC00187,118.77,2023-10-02 17:44:05,Debit,Atlanta,D000310,104.80.232.55,M066,Branch,55,Engineer,123,1,2104.82,2024-11-04 08:10:29,17,0,-34439184.0,0,0,0,3,0,Low
TX000005,AC00411,13.45,2023-10-16 17:51:24,Credit,Atlanta,D000308,65.164.3.100,M091,Online,26,Student,198,1,7429.4,2024-11-04 08:06:39,17,0,-33228915.0,0,0,1,2,1,High
TX001946,AC00299,185.1,2023-08-08 16:21:01,Debit,Albuquerque,D000664,211.97.88.141,M005,Branch,53,Retired,23,1,6115.63,2024-11-04 08:10:41,16,1,-39196180.0,0,0,0,3,0,Low
TX001233,AC00160,269.79,2023-10-03 16:15:25,Debit,San Jose,D000202,82.115.199.37,M013,ATM,52,Engineer,17,1,1292.1,2024-11-04 08:07:59,16,1,-34357954.0,0,0,0,3,0,Low
TX001803,AC00401,223.76,2023-08-11 16:02:33,Credit,Boston,D000441,1.98.25.114,M013,Branch,74,Retired,110,1,4102.23,2024-11-04 08:10:57,16,4,-38938104.0,0,0,1,2,0,Moderate
TX000673,AC00497,8.37,2023-01-12 16:21:27,Debit,Colorado Springs,D000425,143.212.47.226,M011,ATM,63,Retired,135,1,1106.34,2024-11-04 08:11:23,16,3,-57167396.0,0,0,0,3,0,Low
TX001499,AC00293,46.23,2023-05-29 17:45:26,Debit,Fresno,D000350,34.86.220.205,M015,Online,77,Retired,282,1,5107.75,2024-11-04 08:09:46,17,0,-45325460.0,0,1,0,3,0,Low
TX000344,AC00232,703.89,2023-09-22 16:42:15,Debit,San Antonio,D000473,48.19.99.211,M074,Online,46,Engineer,62,1,3583.67,2024-11-04 08:06:44,16,4,-35306669.0,0,0,0,4,0,High
TX001977,AC00006,173.13,2023-10-05 16:46:31,Credit,Atlanta,D000485,5.50.152.168,M044,Online,20,Student,288,1,1490.34,2024-11-04 08:07:24,16,3,-34183253.0,0,1,1,2,1,High
TX000766,AC00037,79.8,2023-12-22 17:17:34,Debit,Fort Worth,D000477,189.198.67.252,M070,ATM,73,Retired,76,1,6372.58,2024-11-04 08:06:48,17,4,-27442154.0,0,0,0,3,0,Low
TX001833,AC00385,136.88,2023-07-18 17:41:52,Credit,Memphis,D000545,115.241.186.164,M029,Branch,24,Student,71,1,7465.95,2024-11-04 08:10:54,17,1,-41005742.0,0,0,1,2,1,High
TX001445,AC00245,169.28,2023-03-27 18:08:06,Debit,Philadelphia,D000227,218.238.171.184,M057,Branch,45,Doctor,114,1,5128.44,2024-11-04 08:11:54,18,0,-50767428.0,0,0,0,3,0,Low
TX000810,AC00083,8.65,2023-11-20 16:28:19,Debit,Mesa,D000105,217.233.219.196,M060,ATM,68,Retired,198,1,4201.22,2024-11-04 08:11:35,16,0,-30210196.0,0,0,0,3,0,Low
TX002134,AC00080,691.92,2023-07-10 16:37:18,Debit,Boston,D000187,163.58.140.206,M010,Online,19,Student,61,1,1084.65,2024-11-04 08:12:13,16,0,-41700895.0,0,0,0,1,1,High
TX000226,AC00314,486.59,2023-12-19 16:55:17,Debit,Indianapolis,D000029,129.102.184.189,M017,Branch,57,Retired,119,1,2513.56,2024-11-04 08:10:02,16,1,-27702885.0,0,0,0,3,0,Low
TX001432,AC00341,172.29,2023-01-30 17:22:39,Debit,El Paso,D000474,72.128.135.172,M034,ATM,36,Engineer,283,1,8700.8,2024-11-04 08:08:42,17,0,-55608363.0,0,1,0,3,0,Low
TX000375,AC00014,643.22,2023-05-03 17:04:32,Debit,Atlanta,D000248,175.166.115.182,M073,ATM,64,Doctor,93,1,1035.86,2024-11-04 08:07:46,17,2,-47574194.0,0,0,0,4,0,High
TX000803,AC00411,362.27,2023-05-11 16:36:38,Debit,Jacksonville,D000073,69.160.14.157,M051,ATM,80,Retired,47,1,6003.59,2024-11-04 08:07:35,16,3,-46884657.0,0,0,0,3,0,Low
TX000049,AC00296,626.9,2023-11-27 16:45:57,Debit,Denver,D000284,93.146.251.20,M023,Online,26,Student,138,1,265.51,2024-11-04 08:07:24,16,0,-29604087.0,0,0,0,1,1,High
TX001012,AC00329,215.8,2023-05-18 16:03:58,Credit,Jacksonville,D000273,149.84.108.18,M073,Branch,51,Retired,66,1,3656.62,2024-11-04 08:08:31,16,3,-46281873.0,0,0,1,2,0,Moderate
TX002177,AC00414,36.12,2023-11-29 17:55:07,Debit,Houston,D000630,62.152.134.92,M085,Online,22,Student,234,1,1593.03,2024-11-04 08:08:11,17,2,-29427184.0,0,0,0,1,1,High
TX002056,AC00292,120.67,2023-12-25 18:16:39,Debit,Colorado Springs,D000119,214.247.164.80,M040,ATM,42,Doctor,233,1,5374.54,2024-11-04 08:12:08,18,0,-27179729.0,0,0,0,3,0,Low
TX000082,AC00445,345.39,2023-10-23 17:13:57,Credit,Phoenix,D000097,131.41.45.13,M081,Online,58,Engineer,80,1,6451.96,2024-11-04 08:08:16,17,0,-32626459.0,0,0,1,2,0,Moderate
TX001548,AC00054,137.23,2023-04-07 16:50:22,Debit,Fresno,D000207,82.51.236.134,M084,Branch,64,Doctor,63,1,13847.99,2024-11-04 08:08:41,16,4,-49821499.0,0,0,0,3,0,Low
TX001949,AC00100,224.22,2023-01-23 18:45:00,Debit,Fresno,D000421,148.234.210.167,M086,Branch,53,Doctor,37,1,8400.87,2024-11-04 08:12:18,18,0,-56208438.0,0,0,0,3,0,Low
TX001558,AC00245,262.43,2023-06-13 17:26:54,Credit,San Diego,D000365,172.184.35.29,M046,Online,37,Doctor,274,5,12841.01,2024-11-04 08:07:46,17,1,-44030452.0,1,1,1,0,0,Moderate
TX000254,AC00442,218.96,2023-08-30 16:11:47,Debit,Seattle,D000556,52.196.112.199,M021,ATM,18,Student,13,1,754.21,2024-11-04 08:10:35,16,2,-37295928.0,0,0,0,1,1,High
TX001634,AC00196,874.72,2023-03-03 16:21:27,Debit,San Francisco,D000101,200.164.13.160,M085,Online,28,Engineer,173,1,4630.58,2024-11-04 08:08:17,16,4,-52847210.0,0,0,0,4,1,High
TX002495,AC00322,433.9,2023-03-10 17:38:58,Debit,Albuquerque,D000295,38.210.156.148,M013,Online,65,Doctor,37,1,9013.1,2024-11-04 08:07:44,17,4,-52237726.0,0,0,0,3,0,Low
TX002043,AC00231,776.21,2023-02-22 17:15:20,Credit,Raleigh,D000656,213.15.9.253,M036,Online,78,Retired,99,1,4895.87,2024-11-04 08:06:38,17,2,-53621478.0,0,0,1,2,0,Moderate
